RA_ICRS,DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,e_BPmag,e_RPmag,BP-RP,EDR3Name,_x,_y,e_BP-RP
118.57161137307,-60.77430419243,2.3413,0.067,11.256,-4.421,0.112,10.351,0.093,17.4645,0.002951,0.029988,0.00508,2.73717,Gaia EDR3 5290732824810285184,-0.2887101209179981,-0.45188600579001154,0.030415235392809308
118.62033135751,-60.7717968721,2.3927,0.0172,11.465,-4.646,0.025,10.482,0.022,14.9036,0.002862,0.003991,0.004297,1.45422,Gaia EDR3 5290733168407670656,-0.2858770945535469,-0.4281340112441667,0.005864494010569028
118.76829179509,-60.81085032097,2.2926,0.0631,11.513,-4.269,0.095,10.693,0.083,13.8075,0.002922,0.004822,0.004676,1.27218,Gaia EDR3 5290733408925843200,-0.32404657602152903,-0.35545842006343803,0.0067168936272655085
118.83138612216,-60.7409162983,2.405,0.0218,12.424,-4.621,0.031,11.533,0.028,15.3498,0.002867,0.004989,0.004446,1.57305,Gaia EDR3 5290733855602448640,-0.25378950921671206,-0.32539776933684633,0.006682592086907595
118.85731432827,-60.75893353111,2.7437,0.1743,11.713,-4.467,0.23,10.827,0.223,18.9332,0.003458,0.073531,0.010753,2.9571,Gaia EDR3 5290733958681663488,-0.2716802210286873,-0.31255029443054927,0.07431308747454919
118.8616315287,-60.74293244937,2.4312,0.0426,11.688,-5.721,0.06,10.193,0.056,14.5993,0.002784,0.003312,0.003921,1.31821,Gaia EDR3 5290734027401142400,-0.2556593635910327,-0.3105962197887576,0.005132600218212987
118.86523220197,-60.7173685006,2.5028,0.0921,11.735,-4.272,0.126,10.93,0.119,17.8613,0.003069,0.032558,0.005751,2.62682,Gaia EDR3 5290734267919314176,-0.2300795176455953,-0.309082299390554,0.03306202300223021
118.82991696043,-60.727730962,2.4107,0.0459,11.55,-4.354,0.065,10.697,0.06,16.0375,0.002863,0.007038,0.004245,2.17535,Gaia EDR3 5290734302279048704,-0.24061205524756446,-0.3262496448733439,0.008219091738142361
118.82467817448,-60.71649070125,2.405,0.0443,12.169,-4.58,0.064,11.275,0.059,16.7481,0.002923,0.016938,0.005266,2.10996,Gaia EDR3 5290734302273878400,-0.22939840270899237,-0.3289260633777449,0.017737716876757282
118.89433279775,-60.70398950733,2.866,0.2902,13.214,-5.358,0.397,12.079,0.355,18.1578,0.003741,0.0415,0.006235,2.73413,Gaia EDR3 5290734370998534272,-0.2165674552526498,-0.2949719408078545,0.041965762533284205
118.89514742042,-60.69422591819,2.4948,0.0343,11.996,-3.789,0.05,11.383,0.042,16.0484,0.002787,0.005215,0.004008,1.98864,Gaia EDR3 5290734439718012928,-0.20680058193551346,-0.2946627438173034,0.006577255430648866
118.79405339942,-60.71920066162,2.4299,0.0242,11.655,-4.821,0.033,10.611,0.031,15.5154,0.002992,0.005617,0.004922,1.617,Gaia EDR3 5290734680236169344,-0.23226482859627418,-0.3438758396442445,0.007468384899026026
118.75857786301,-60.70815863549,2.542,0.0846,12.436,-3.607,0.124,11.901,0.12,17.8504,0.002969,0.048997,0.005867,2.66981,Gaia EDR3 5290734916457109504,-0.22141353678790207,-0.36134963384425334,0.04934701306056933
118.73977153283,-60.71054913313,2.6077,0.1754,12.345,-4.026,0.26,11.67,0.239,18.9253,0.003503,0.07312,0.010237,3.06355,Gaia EDR3 5290734920756244352,-0.2239085015081054,-0.37052267426160695,0.07383312650159142
118.84770556702,-60.69751350885,2.3436,0.0663,12.153,-4.784,0.095,11.172,0.087,17.4127,0.002923,0.020558,0.00495,2.44821,Gaia EDR3 5290735092553036928,-0.21030887658296993,-0.31785064779929695,0.021145540049854483
118.89038208174,-60.68079608602,2.3997,0.1363,12.55,-5.161,0.203,11.439,0.159,18.5372,0.003179,0.056849,0.008226,2.74764,Gaia EDR3 5290735229991996544,-0.19339268744592505,-0.29711907572634777,0.05744106437906595
118.80175169518,-60.6838044429,2.3408,0.0782,12.581,-4.081,0.114,11.901,0.11,17.7234,0.002977,0.031046,0.007273,2.5486,Gaia EDR3 5290735333071202944,-0.19683035966287935,-0.34048527116958954,0.03188652764099597
118.80569093776,-60.68686877018,2.5468,0.0494,12.726,-4.861,0.071,11.761,0.069,16.8789,0.002897,0.013892,0.004517,2.55969,Gaia EDR3 5290735333071202816,-0.19987420792293506,-0.33852438277727903,0.014607907208084258
118.80325712006,-60.67963639566,2.3072,0.1624,12.249,-5.067,0.261,11.153,0.217,17.6157,0.003065,0.020411,0.005684,2.6779,Gaia EDR3 5290735333071203456,-0.19265473772869315,-0.3397921960060388,0.021187656241311827
118.80304943835,-60.6798061528,2.5752,0.1899,11.977,-3.707,0.647,11.389,0.402,18.5066,0.003615,,,,Gaia EDR3 5290735333066033536,-0.19282555911777577,-0.3398920987483689,
119.06481815272,-60.78893543962,2.7948,0.1287,11.553,-3.473,0.186,11.018,0.151,16.4451,0.003512,0.010543,0.00487,2.11403,Gaia EDR3 5290735642309114240,-0.3008554602463076,-0.210993399403386,0.011613429682914518
119.11474356319,-60.78026445728,2.4319,0.1437,12.039,-4.728,0.198,11.071,0.152,18.5033,0.003175,0.054071,0.009576,2.82561,Gaia EDR3 5290735741088456064,-0.29203369907375326,-0.18667920988983538,0.05491241040966969
119.10797598153,-60.77785812123,2.4693,0.128,12.286,-4.651,0.173,11.371,0.149,18.3108,0.003239,0.043133,0.008076,2.83832,Gaia EDR3 5290735741088459008,-0.2896467782845267,-0.18999708357232734,0.043882541688010736
119.14082083974,-60.76735554522,2.483,0.0107,12.349,-4.88,0.015,11.344,0.012,12.1806,0.002762,0.002897,0.003828,0.90891,Gaia EDR3 5290735779747993088,-0.27905346815514553,-0.1740194632606154,0.004800645060822555
119.04790737301,-60.7732727009,2.433,0.189,12.413,-4.254,0.257,11.662,0.2,18.7228,0.003418,0.066922,0.014894,2.82894,Gaia EDR3 5290735878527414272,-0.2852483581762678,-0.21935327107193842,0.06855935618134114
119.03620407942,-60.75734808039,2.4283,0.0271,12.623,-5.088,0.038,11.552,0.032,15.7863,0.002885,0.005349,0.004392,1.74563,Gaia EDR3 5290735985906343680,-0.26936362493935595,-0.22517918409674922,0.006921088425963073
119.05379939381,-60.74776043872,2.4503,0.0967,12.169,-4.378,0.127,11.354,0.106,17.9956,0.00302,0.041076,0.006767,2.60004,Gaia EDR3 5290735985906344704,-0.25971709453279634,-0.21664855662085283,0.04162967769512515
119.13193688143,-60.73962675373,2.5552,0.1302,11.861,-4.263,0.161,11.068,0.13,18.3107,0.003132,0.061178,0.008326,2.76116,Gaia EDR3 5290736222126960640,-0.251348855535485,-0.17851204519854277,0.06174196271580618
119.19617196197,-60.72288024761,2.4061,0.0265,11.788,-4.384,0.036,10.943,0.03,15.6399,0.003462,0.00957,0.006372,1.72592,Gaia EDR3 5290736363863548032,-0.2344435239972464,-0.14719225901960536,0.01149727289403883
119.22077849292,-60.71074663087,2.2302,0.1552,12.099,-5.34,0.195,10.857,0.162,18.6284,0.003364,0.069257,0.008986,2.88045,Gaia EDR3 5290736393925823744,-0.2222571985523195,-0.13520991929337792,0.0698375274834383
119.16876730719,-60.71342562934,2.4187,0.1848,11.563,-3.7,0.243,10.955,0.198,18.7576,0.003415,0.071266,0.010212,3.01124,Gaia EDR3 5290736570021903488,-0.2250531180223026,-0.16064118489258236,0.07199394210626335
119.19422525507,-60.69085594519,2.43,0.0779,11.585,-4.02,0.103,10.866,0.085,17.6389,0.002945,0.02279,0.005527,2.47638,Gaia EDR3 5290736604381644544,-0.2024238950153356,-0.14829181961189616,0.02345062534347432
119.0315206234,-60.70389884882,2.4307,0.0168,11.801,-3.633,0.024,11.228,0.021,10.5805,0.002775,0.002831,0.003805,0.368001,Gaia EDR3 5290737119779505792,-0.21593170575594878,-0.2278456679510724,0.0047426349216442955
119.03197121727,-60.68618537198,2.4749,0.0108,12.036,-4.731,0.015,11.068,0.013,12.3604,0.00277,0.00296,0.003829,0.80069,Gaia EDR3 5290737188497096064,-0.1982170653229123,-0.22775051380704997,0.00483971497094612
119.05204245133,-60.67382237228,2.4067,0.0107,11.868,-4.062,0.015,11.151,0.012,11.8772,0.002762,0.002831,0.003827,0.729354,Gaia EDR3 5290737218559327232,-0.18578634026446034,-0.21800768864837364,0.004760303561748978
119.12605301114,-60.69354853485,2.4212,0.0873,12.139,-4.492,0.106,11.278,0.091,17.5745,0.002948,0.023016,0.005349,2.4559,Gaia EDR3 5290737287278894848,-0.20528738801951665,-0.18164803913964955,0.02362938968742104
119.12055880229,-60.69091825784,2.3772,0.1064,12.494,-4.931,0.134,11.48,0.113,18.0388,0.00304,0.036297,0.007311,2.68607,Gaia EDR3 5290737287278897536,-0.2026724307920231,-0.18435237590569956,0.03702597642196624
119.11195278436,-60.66600130413,2.3513,0.1143,12.297,-4.446,0.153,11.465,0.124,18.2088,0.003297,0.03769,0.007831,2.71985,Gaia EDR3 5290737562156829312,-0.17778024846481602,-0.18871110426576246,0.038494943317272205
119.0640107813,-60.66748732181,2.2871,0.157,12.011,-4.264,0.216,11.229,0.173,18.5678,0.003447,0.089176,0.009507,2.97263,Gaia EDR3 5290737596516567936,-0.17941229079045382,-0.2121876785836744,0.08968133599027169
119.1419461038,-60.65159119484,2.4258,0.0142,12.154,-4.363,0.02,11.344,0.016,12.8739,0.002814,0.003425,0.004012,0.883502,Gaia EDR3 5290737669533445248,-0.1632876553351897,-0.17409542445672832,0.005275108434904443
119.25554550669,-60.70372357186,2.4357,0.0214,12.275,-5.365,0.028,11.04,0.024,15.205,0.002969,0.006007,0.00496,1.49833,Gaia EDR3 5290737806972563456,-0.21516722322519102,-0.118227139923512,0.007790099421701883
119.28935679403,-60.68144786409,2.0416,0.3694,12.005,-5.383,0.549,10.73,0.447,18.2088,0.005432,0.044555,0.006715,2.93667,Gaia EDR3 5290737940113930240,-0.19283510691896869,-0.10175286580919424,0.045058176283555906
119.29370321833,-60.65997974736,2.5058,0.0577,13.854,-5.543,0.079,12.697,0.064,13.5046,0.002789,0.003259,0.003957,1.10221,Gaia EDR3 5290738047490662016,-0.17136043056968825,-0.09969100247099534,0.005126297884438632
119.31413653024,-60.64811947558,2.4505,0.0183,12.449,-4.138,0.026,11.742,0.02,14.8128,0.003372,0.008566,0.007337,1.40234,Gaia EDR3 5290738047490663808,-0.15947079688904028,-0.08971188858768,0.011278649076906328
119.23138881246,-60.6582660097,2.4103,0.0559,11.899,-4.481,0.078,11.024,0.06,17.0572,0.002882,0.011962,0.005037,2.27424,Gaia EDR3 5290738180632123264,-0.16975557274725842,-0.13023130492643134,0.012979245471135832
119.25619662817,-60.6581060376,2.6162,0.1204,12.592,-5.065,0.172,11.528,0.131,18.311,0.003096,0.055896,0.008447,2.71914,Gaia EDR3 5290738288008829184,-0.1695487941393109,-0.1180756989148912,0.05653065208362628
119.35428237397,-60.65477102896,2.4113,0.0162,11.955,-4.466,0.023,11.089,0.018,11.2971,0.002888,0.004204,0.004213,0.557815,Gaia EDR3 5290738356730128896,-0.16607360662182694,-0.07001910937398552,0.005951721179625269
119.36892289911,-60.65342237753,2.3164,0.1183,11.791,-3.898,0.172,11.128,0.126,18.2204,0.003208,0.050868,0.008485,2.79201,Gaia EDR3 5290738391088122496,-0.16471017677494953,-0.0628468517839466,0.05157081198701451
119.37888454062,-60.64035477971,2.4068,0.058,11.956,-4.687,0.08,10.999,0.06,17.1603,0.00302,0.016098,0.006185,2.24271,Gaia EDR3 5290738391088049920,-0.15163345310045268,-0.057988240146570946,0.01724528425396346
119.38221236439,-60.63085082656,2.4291,0.0273,12.308,-4.323,0.038,11.524,0.03,9.16573,0.002783,0.002819,0.003791,0.144237,Gaia EDR3 5290738562888564736,-0.1421266216383055,-0.05637325096993286,0.004724239833031342
119.38178292361,-60.61257031246,2.4724,0.0958,12.591,-5.041,0.122,11.538,0.099,17.9938,0.003016,0.038123,0.008423,2.60767,Gaia EDR3 5290738764747702656,-0.12384650122581359,-0.05661592657828126,0.039042413578056365
119.20832142601,-60.6626592463,2.4008,0.0167,11.993,-5.019,0.024,10.892,0.019,14.048,0.002805,0.003305,0.003986,1.14797,Gaia EDR3 5290738906484117248,-0.17419640714747145,-0.1415153493944787,0.005177955291425371
119.24269140208,-60.62836367074,2.349,0.1115,13.024,-5.812,0.15,11.656,0.122,17.996,0.003061,0.059172,0.007944,2.72772,Gaia EDR3 5290739112642551552,-0.13983153961089412,-0.12480856489709367,0.05970287028275944
119.26231571801,-60.61018349967,2.4265,0.0136,11.89,-4.91,0.017,10.828,0.015,11.1458,0.002779,0.002955,0.003828,0.535209,Gaia EDR3 5290739146997100160,-0.12161568818393752,-0.11524834060048222,0.0048358669336531586
119.1736838319,-60.63212602438,2.4159,0.0119,12.446,-4.661,0.017,11.54,0.014,11.1422,0.002838,0.00344,0.004034,0.551266,Gaia EDR3 5290739181361937024,-0.14374247676333862,-0.1586360770914528,0.005301580519052785
119.17360977653,-60.63073056108,2.3805,0.0543,12.204,-4.04,0.081,11.516,0.064,10.5298,0.002772,0.002839,0.003789,0.376455,Gaia EDR3 5290739181363813376,-0.14234720708783755,-0.15867925876641226,0.004734600511130797
119.21530954411,-60.60379860773,2.5033,0.0499,12.844,-4.772,0.066,11.925,0.056,16.7579,0.002853,0.011269,0.004779,2.18666,Gaia EDR3 5290739387520372864,-0.11532140386718151,-0.13834376240785504,0.012240473928733314
119.22779231392,-60.59842287675,2.4344,0.0269,11.936,-4.821,0.035,10.92,0.031,8.05017,0.002772,0.002849,0.003835,-0.011739,Gaia EDR3 5290739387520374912,-0.1099200543524855,-0.13223870480457944,0.0047774497380924895
119.32557290546,-60.58053622311,2.4446,0.0243,12.007,-4.641,0.033,11.073,0.026,10.1708,0.00278,0.002836,0.003789,0.2587,Gaia EDR3 5290739662400163200,-0.09187264527882427,-0.08428239188634137,0.004732802235462623
119.36443896578,-60.5671988164,2.471,0.1278,12.506,-4.994,0.157,11.466,0.135,18.4965,0.003169,0.077157,0.009416,2.6632,Gaia EDR3 5290739692460660224,-0.07849112984722753,-0.06521833982185327,0.07772942624900818
119.29265832915,-60.5625736351,2.5708,0.0903,12.338,-3.955,0.117,11.687,0.099,17.8122,0.002982,0.025402,0.006778,2.5278,Gaia EDR3 5290739829899616384,-0.07395632589608739,-0.10050578637307772,0.026290737684591507
119.30062901716,-60.55244616777,2.2958,0.014,11.783,-4.832,0.017,10.747,0.017,14.3404,0.002883,0.004044,0.004481,1.20786,Gaia EDR3 5290739937276199168,-0.06381696531025786,-0.09661867231011824,0.006036000082836315
118.98944675221,-60.69544517279,2.3745,0.0733,11.516,-4.107,0.11,10.759,0.093,17.4863,0.002978,0.020007,0.00803,2.46126,Gaia EDR3 5290740040355375360,-0.20763054736849063,-0.24849815091586683,0.021558315077946144
118.98203321857,-60.69430394125,2.4191,0.0617,11.437,-5.18,0.092,10.197,0.076,12.7134,0.002807,0.003139,0.003883,0.905901,Gaia EDR3 5290740040355374848,-0.20651755240662262,-0.25213555754575906,0.004993096233801227
119.04342004624,-60.6601941091,2.6639,0.1312,11.845,-4.57,0.188,10.928,0.154,18.5884,0.003272,0.071627,0.011061,2.90396,Gaia EDR3 5290740173496952064,-0.17218721241967164,-0.22232471882260804,0.07247601568795017
119.00758176519,-60.64848576088,2.4375,0.0363,12.035,-4.592,0.056,11.125,0.045,16.2967,0.002858,0.011476,0.005427,2.23689,Gaia EDR3 5290740452672243456,-0.1606050257670309,-0.2399717872104105,0.012694522637736324
119.00658788058,-60.64775793776,2.3984,0.0163,11.813,-5.387,0.024,10.514,0.02,14.7027,0.003136,0.006255,0.005206,1.33783,Gaia EDR3 5290740452672243584,-0.159880848945836,-0.24046437191195963,0.008138025620505258
119.00933952898,-60.64603356029,2.4322,0.013,12.497,-5.147,0.019,11.388,0.016,13.379,0.002866,0.003816,0.004225,1.01908,Gaia EDR3 5290740452672243968,-0.15814648667870498,-0.23912840147966305,0.0056931960268376495
119.01902091925,-60.64169783497,2.4591,0.0921,11.789,-4.21,0.138,11.012,0.113,14.2716,0.002959,0.004949,0.004753,1.36243,Gaia EDR3 5290740452672244480,-0.15377603079354274,-0.2344141903789791,0.006861749776842639
119.00719685818,-60.62739340871,2.4247,0.0608,12.106,-4.481,0.088,11.246,0.071,17.0834,0.002884,0.017071,0.006762,2.25303,Gaia EDR3 5290740521391722880,-0.13951460068716545,-0.24031757238685766,0.018361472843974144
119.06209404105,-60.64667326994,2.434,0.0776,11.558,-3.905,0.111,10.878,0.091,17.656,0.002974,0.020409,0.005619,2.47063,Gaia EDR3 5290740624470939520,-0.15860484062095137,-0.21326432090955572,0.02116838307476506
119.06335329709,-60.63934991047,2.4165,0.0438,12.412,-5.482,0.065,11.136,0.051,16.6564,0.003196,0.011408,0.005501,2.29165,Gaia EDR3 5290740658830679168,-0.1512775482014681,-0.21269535641577714,0.012665048953715102
119.03613888248,-60.63851993922,2.3193,0.1676,12.702,-4.441,0.238,11.9,0.189,18.245,0.00336,0.053552,0.007237,3.02472,Gaia EDR3 5290740830629369088,-0.15053831713005356,-0.22604425233448888,0.05403879044723337
119.03384956328,-60.63318483317,2.41,0.0276,11.319,-3.888,0.041,10.63,0.033,13.9903,0.002804,0.003539,0.004147,1.16629,Gaia EDR3 5290740830629369344,-0.14521121280936827,-0.22720430018607166,0.005451800619978687
119.03414256265,-60.62028728789,2.5077,0.13,12.559,-3.504,0.166,12.06,0.157,18.3573,0.003227,0.064278,0.008253,2.81376,Gaia EDR3 5290740895051604736,-0.1323129416954203,-0.22715140327754668,0.06480565787799704
119.04806387602,-60.60819083132,2.4387,0.015,12.455,-4.263,0.021,11.703,0.019,11.2173,0.002832,0.003565,0.003973,0.569349,Gaia EDR3 5290740933710466816,-0.12016940740079952,-0.22040441178867104,0.005337972836199151
119.07377390193,-60.60834998252,2.434,0.0108,12.494,-4.122,0.016,11.795,0.013,11.5709,0.002769,0.005518,0.005093,0.645612,Gaia EDR3 5290741036787805440,-0.12024491682399234,-0.20778570977584224,0.007509125981097934
118.93239563391,-60.63112011133,2.4216,0.0102,11.949,-3.258,0.015,11.496,0.012,12.3459,0.002777,0.00306,0.003888,0.834767,Gaia EDR3 5290741208586484352,-0.14353519339683554,-0.27697347070203215,0.004947741302857294
119.00409775395,-60.62334261993,2.4252,0.0143,11.903,-4.854,0.02,10.868,0.017,14.2905,0.002775,0.003118,0.003891,1.19009,Gaia EDR3 5290741277305967232,-0.13547526678087296,-0.24186796589510648,0.004986161349174333
118.88632876354,-60.61865091709,2.4389,0.0397,12.333,-4.347,0.053,11.542,0.048,16.4958,0.002901,0.007276,0.004651,2.09557,Gaia EDR3 5290741449104650112,-0.13126827824103998,-0.2996809787221593,0.008635506759883869
118.9485031032,-60.59851026053,2.3853,0.1959,11.963,-3.001,0.281,11.58,0.23,16.2171,0.003224,0.00691,0.004208,2.23635,Gaia EDR3 5290741586538461312,-0.1108595277847683,-0.2693461276296074,0.008090448936863764
118.97995121415,-60.57250532966,2.5261,0.157,12.365,-4.325,0.205,11.584,0.193,18.8183,0.003318,0.088325,0.013896,2.95094,Gaia EDR3 5290741998862355968,-0.08473029982364481,-0.25411233468393063,0.08941143350265669
119.14190088256,-60.5993134077,2.381,0.1172,11.844,-4.9,0.155,10.783,0.157,18.3284,0.003102,0.048788,0.009272,2.66409,Gaia EDR3 5290742273738391680,-0.11101066900630478,-0.17439992968448984,0.04966124170819735
119.20201038574,-60.59068823864,2.2413,0.1643,12.771,-5.32,0.224,11.61,0.184,18.7333,0.003361,0.072914,0.015427,2.82433,Gaia EDR3 5290742342457873536,-0.10223976816471925,-0.14493035775877153,0.07452814049068983
119.18375943731,-60.58112745816,2.4433,0.0112,12.363,-4.615,0.016,11.469,0.012,13.3556,0.002781,0.003257,0.003924,0.978051,Gaia EDR3 5290742411177350144,-0.09272051708034693,-0.15393784974863145,0.005099590669847925
119.15218009517,-60.55635894241,2.4653,0.0109,12.357,-4.328,0.014,11.575,0.014,10.8465,0.002761,0.002816,0.003788,0.461091,Gaia EDR3 5290742582976042496,-0.06802988619687546,-0.1695789919511416,0.004720042372691161
119.26284550505,-60.5478523689,2.4647,0.0104,11.592,-4.91,0.013,10.501,0.012,12.5336,0.002772,0.003019,0.003849,0.850456,Gaia EDR3 5290742857853957504,-0.05928398375698316,-0.11521031414879443,0.004891744269685405
119.30079049987,-60.54411176051,2.5825,0.1247,12.487,-5.341,0.151,11.287,0.158,18.609,0.003305,0.065319,0.011434,2.71857,Gaia EDR3 5290742887916333568,-0.05548235425812133,-0.09656415137072998,0.06631220187114888
119.29040016581,-60.53701726799,2.4116,0.0279,11.711,-3.978,0.034,11.015,0.032,15.9472,0.002781,0.005398,0.004084,2.04348,Gaia EDR3 5290742892213699712,-0.048403538574150716,-0.10169589684138383,0.006768859578983745
119.109927973,-60.57340543245,2.4826,0.0513,11.72,-3.844,0.067,11.072,0.062,17.0347,0.002912,0.013649,0.005038,2.22806,Gaia EDR3 5290743304530543744,-0.08519163249300152,-0.19024812201990285,0.014549111484898312
119.0843204048,-60.54506640663,2.3667,0.0479,12.319,-4.505,0.063,11.465,0.063,16.9889,0.00289,0.013965,0.005544,2.20406,Gaia EDR3 5290743579408451840,-0.05692957007543176,-0.20300688209649634,0.015025217502585444
119.10109804355,-60.53372387724,2.5126,0.058,11.552,-3.888,0.077,10.878,0.077,15.4626,0.003255,0.009413,0.007093,1.6533,Gaia EDR3 5290743613768192256,-0.04553653284804973,-0.19482507602267707,0.011786230016421706
119.07766060043,-60.52638454898,2.3473,0.0432,12.234,-4.513,0.058,11.371,0.05,5.20331,0.002812,0.002913,0.004274,1.69487,Gaia EDR3 5290743648127929856,-0.038268756067243045,-0.20640077290711165,0.005172295911875112
119.09954767588,-60.51366748577,2.4188,0.0104,11.642,-4.691,0.014,10.655,0.013,10.6396,0.002765,0.00282,0.003788,0.369438,Gaia EDR3 5290743682487671552,-0.025485065719239856,-0.19570885848529596,0.0047224298830157345
119.2060717169,-60.52607506689,2.483,0.0544,11.854,-4.52,0.078,10.959,0.065,17.1501,0.002878,0.013572,0.005087,2.26284,Gaia EDR3 5290743849989134848,-0.03761827925502427,-0.1432218816398728,0.01449402473435174
119.23081486607,-60.47916071845,2.0294,0.0886,11.458,-4.689,0.11,10.454,0.104,18.0064,0.003005,0.037495,0.007932,2.65379,Gaia EDR3 5290744056147578624,0.009347270722510969,-0.13123748903931315,0.03832481766427598
119.17328571957,-60.48983656279,2.7114,0.1551,12.558,-4.442,0.2,11.746,0.191,18.9034,0.003569,0.092688,0.012212,2.83067,Gaia EDR3 5290744193586529792,-0.0014555148813807095,-0.15953160464905475,0.09348902763426305
119.16063600482,-60.47916963671,2.3774,0.1133,12.091,-4.718,0.152,11.133,0.147,18.4634,0.003192,0.050177,0.007583,2.77593,Gaia EDR3 5290744193586532480,0.009180036384683583,-0.1658170178639558,0.05074675573866767
120.11979760375,-61.12911908464,2.4852,0.0341,12.8,-4.555,0.044,11.962,0.049,16.2042,0.002997,0.006865,0.004859,1.91495,Gaia EDR3 5290744983857413376,-0.6417702436100016,0.3006355202574801,0.008410594866000858
120.16115110462,-61.10671419959,2.5368,0.0851,12.338,-4.516,0.096,11.482,0.091,17.726,0.002993,0.024908,0.005509,2.55337,Gaia EDR3 5290745086936635392,-0.6195619020657918,0.32082888679201066,0.02550994992155022
120.10846813664,-61.09400791393,2.3402,0.0797,11.715,-4.737,0.097,10.715,0.092,17.7437,0.003069,0.025717,0.006154,2.56539,Gaia EDR3 5290745258735333120,-0.6066090655782092,0.29549270335385597,0.026443067238881346
119.95099771659,-61.08882877158,2.4145,0.0114,11.792,-4.612,0.015,10.853,0.014,13.316,0.002779,0.003174,0.003892,0.969674,Gaia EDR3 5290745881512256000,-0.6008130719602809,0.2194125572888565,0.005022144960074331
120.09152436045,-61.06223715162,2.3719,0.0187,12.188,-5.014,0.022,11.108,0.023,14.9817,0.002775,0.003314,0.003907,1.42737,Gaia EDR3 5290746190749912192,-0.5747643266568897,0.2875906462737175,0.005123206515454945
120.04743848372,-61.02585648973,2.4065,0.025,12.502,-5.324,0.032,11.311,0.031,15.5919,0.002831,0.004364,0.004404,1.64099,Gaia EDR3 5290746431268081408,-0.5381990247953121,0.2665649249784378,0.0061999767741500456
120.21389079336,-61.01922905142,2.4451,0.014,12.087,-5.158,0.018,10.932,0.016,10.283,0.00277,0.002809,0.00379,0.273801,Gaia EDR3 5290747084103123712,-0.5323491773926337,0.34726670725543696,0.004717476126065717
120.23751933461,-61.00194717741,2.5411,0.1298,11.674,-4.981,0.158,10.559,0.153,18.4513,0.003194,0.067613,0.007509,2.94807,Gaia EDR3 5290747114161406976,-0.5151951942778521,0.3589095782325346,0.06802869137356679
120.34729932849,-61.01804520704,2.5123,0.1722,12.084,-5.15,0.203,10.932,0.25,18.9992,0.003497,0.074975,0.011045,2.80716,Gaia EDR3 5290747285959931392,-0.5319359332294493,0.4119169368061037,0.07578418469575297
120.32368336959,-61.00050367597,2.4297,0.0911,11.697,-4.747,0.108,10.69,0.117,17.8957,0.003038,0.035181,0.010233,2.59728,Gaia EDR3 5290747358982351872,-0.5142496885724638,0.40069593577838364,0.03663900994841427
120.17687404039,-61.02844446477,2.3719,0.1464,13.225,-5.332,0.185,12.102,0.169,18.6815,0.003294,0.075057,0.00926,3.02053,Gaia EDR3 5290747732636528640,-0.5413736085894489,0.3292367785491404,0.0756260593248121
120.18382141518,-61.02576617815,2.3711,0.1646,12.87,-5.461,0.203,11.655,0.195,18.412,0.003845,0.06993,0.0087,2.92303,Gaia EDR3 5290747732636530304,-0.5387304349333312,0.3326298155930899,0.0704691059968835
120.14829928295,-61.02254203674,2.5763,0.038,11.499,-4.26,0.046,10.681,0.046,14.6832,0.003091,0.005734,0.005765,1.39788,Gaia EDR3 5290747771297885824,-0.5353312996254067,0.3154549578159764,0.008131050424145702
120.19138328799,-61.00999372412,2.5517,0.146,11.995,-4.307,0.175,11.195,0.169,18.6793,0.003459,0.079559,0.014224,2.78268,Gaia EDR3 5290747835715757696,-0.5229972534073439,0.3364596510671354,0.08082052126162019
120.21403672861,-60.98485992415,2.3954,0.0113,12.491,-5.056,0.015,11.422,0.014,11.0261,0.002762,0.00282,0.003791,0.517447,Gaia EDR3 5290747943096587776,-0.49798265492450916,0.3477129034523244,0.004724836610931642
120.12015455208,-61.01334896656,2.42,0.0102,11.917,-4.774,0.012,10.919,0.012,12.8084,0.002785,0.003107,0.00391,0.870103,Gaia EDR3 5290747977456314880,-0.526006428759255,0.3019075447838604,0.004994151479480774
120.32033928915,-60.95573094924,2.3831,0.0225,12.109,-4.884,0.028,11.08,0.029,11.4152,0.00276,0.00283,0.003791,0.690208,Gaia EDR3 5290748424132935552,-0.4694597646150611,0.3996364224149085,0.004730811875355011
120.31320086608,-60.93637776251,2.5116,0.0781,11.669,-4.359,0.095,10.825,0.102,17.7124,0.002957,0.03276,0.006557,2.53583,Gaia EDR3 5290748488550853376,-0.4500647054114623,0.39641165161073083,0.03340975679348773
119.98263342767,-61.04714899248,2.4207,0.0462,12.021,-4.338,0.055,11.21,0.058,16.6161,0.002835,0.009243,0.004711,2.02079,Gaia EDR3 5290748973888714880,-0.5592436342670639,0.23501533714858086,0.010374322628490015
119.96864324386,-61.03352089307,2.3976,0.0361,12.508,-4.844,0.042,11.532,0.045,16.2808,0.002984,0.008499,0.00482,1.92527,Gaia EDR3 5290749042608318720,-0.5455665387850424,0.22834085494124717,0.009770639743640126
120.03054251392,-61.03083488738,2.4388,0.0145,13.669,-5.454,0.017,12.534,0.017,10.3418,0.002768,0.002812,0.003785,0.527535,Gaia EDR3 5290749386206853760,-0.5431097973550284,0.25833994912789593,0.004715248561846979
