RA_ICRS          DE_ICRS          Source               Gmag        BP-RP      PMemb Cluster
119.19530564143  -60.99032173866  5290712204667460992  17.822458   2.513660   0.3  NGC_2516         
119.04335623051  -61.08695267607  5290711418693790080  17.600273   2.373817   0.5  NGC_2516         
119.70357660651  -60.79624478155  5290767906104047872  17.471498   2.225777   0.4  NGC_2516         
119.48849012770  -60.75724495256  5290722173291771136   9.370897   0.167542   0.9  NGC_2516         
119.73491157376  -60.78965211482  5290767940463787264  16.460302   1.959469   0.4  NGC_2516         
119.95099906476  -61.08883027788  5290745881512256000  13.324991   0.983593   0.7  NGC_2516         
119.14426875544  -60.80091188559  5290723925638255104  13.649666   1.136256   0.9  NGC_2516         
119.05571392168  -60.98526952342  5290712758723428224  14.448177   1.321041   0.7  NGC_2516         
118.59849954373  -60.98703321019  5290703584673116032  14.679804   1.381074   0.9  NGC_2516         
118.56460008554  -60.96882436482  5290704409306836608  13.993776   1.236711   0.9  NGC_2516         
119.09457957323  -60.86169312183  5290716881891963520  11.419533   0.750677   0.6  NGC_2516         
119.16036257094  -60.77604713858  5290724337955116672   9.958270   0.216167   0.7  NGC_2516         
119.00514621336  -60.95737864958  5290715954179096320  12.880466   0.973748   0.7  NGC_2516         
119.72330332979  -60.90666747084  5290763439338232192  16.018850   2.138773   0.5  NGC_2516         
118.61335246151  -60.96248993026  5290703687752332544  13.917392   1.233472   0.5  NGC_2516         
120.11979893794  -61.12912072834  5290744983857413376  16.216322   1.916970   0.8  NGC_2516         
118.34008370462  -61.03688877951  5290702485161401856  17.200810   2.308416   0.7  NGC_2516         
119.14082218126  -60.76735718377  5290735779747993088  12.188430   0.921087   0.8  NGC_2516         
118.98944794884  -60.69544666740  5290740040355375360  17.513578   2.404509   0.8  NGC_2516         
120.27998908289  -60.59625960274  5290777453810925184  17.579360   2.488979   0.9  NGC_2516         
117.79476349837  -61.14304843209  5290698018395284864  17.347664   2.621296   0.2  NGC_2516         
120.55430948073  -60.77534556651  5290757014067554688  13.223697   0.976076   0.7  NGC_2516         
119.24813996671  -60.83236638555  5290723032285137024  16.002804   1.840519   0.8  NGC_2516         
118.24960410302  -61.08444077427  5290701935405663744  11.338716   0.667724   0.7  NGC_2516         
119.94405708376  -60.85587237757  5290763812994440960  17.696890   2.501553   0.6  NGC_2516         
118.91670592978  -61.02105290794  5290711349974147712  16.881690   2.193239   0.9  NGC_2516         
119.41905289146  -60.64165520935  5290726777496556672  17.659367   2.408743   0.7  NGC_2516         
118.83138748063  -60.74091790304  5290733855602448640  15.368218   1.582413   0.7  NGC_2516         
119.00758306418  -60.64848731576  5290740452672243456  16.304493   2.238429   0.8  NGC_2516         
119.20070164784  -60.77526247525  5290724166156426112  14.816505   1.652047   0.8  NGC_2516         
118.33314628850  -61.05760689224  5290702175923834624  14.450799   1.273559   0.9  NGC_2516         
119.00934101713  -60.64603514687  5290740452672243968  13.380451   1.034970   0.7  NGC_2516         
120.08577825303  -60.71037801306  5290769314853433600  13.301096   1.205681   0.7  NGC_2516         
120.40235441276  -60.98388239653  5290753230194611968  13.310507   0.973541   0.9  NGC_2516         
119.29510027621  -60.84721976843  5290720042987976576  12.796567   0.919621   0.8  NGC_2516         
118.99339860517  -60.93676010864  5290716229056925952  15.381911   1.587338   1.0  NGC_2516         
119.19617324185  -60.72288176393  5290736363863548032  15.663421   1.730987   0.8  NGC_2516         
119.31140944226  -60.69492326083  5290726193380997120  14.437863   1.258275   0.9  NGC_2516         
119.00409915692  -60.62334412577  5290741277305967232  14.303137   1.207220   1.0  NGC_2516         
119.31639499339  -60.69076145441  5290726193380997632  16.060305   1.844181   1.0  NGC_2516         
120.04744003766  -61.02585805061  5290746431268081408  15.613094   1.643744   0.8  NGC_2516         
118.56885657258  -60.99766114722  5290703477295735040  17.916834   2.657787   0.6  NGC_2516         
119.35428362253  -60.65477258818  5290738356723303936  11.277639   0.559865   0.9  NGC_2516         
119.32894766771  -60.68746654510  5290726227740736256  16.805233   2.230230   0.6  NGC_2516         
119.36138053984  -60.93034929186  5290718599879127040  15.802691   1.712731   0.9  NGC_2516         
118.42422639997  -61.07615031772  5290701420009591552  14.765714   1.378354   0.5  NGC_2516         
118.37180831481  -61.05443958533  5290702279003050496   7.796591   0.090629   0.9  NGC_2516         
118.69790957655  -60.96637585017  5290726914935470976  16.157627   1.939583   1.0  NGC_2516         
118.11328646880  -61.02373484249  5290706196007797760  11.146509   0.551585   0.9  NGC_2516         
119.06209516285  -60.64667473690  5290740624470939520  17.688280   2.371046   0.7  NGC_2516         
119.09160911429  -60.94272112416  5290713445918199168  13.074498   1.036991   0.1  NGC_2516         
119.40028378643  -60.80348416380  5290721726615163648  13.534007   1.054199   0.8  NGC_2516         
119.37888591783  -60.64035630336  5290738391088049920  17.188501   2.164782   0.7  NGC_2516         
119.25393734932  -60.74221306253  5290724505456170368  17.858397   2.390347   0.6  NGC_2516         
119.06335487769  -60.63935146365  5290740658830679168  16.672182   2.287313   0.8  NGC_2516         
119.02716421287  -60.94435935866  5290716057258313088  16.323036   1.976187   0.6  NGC_2516         
120.96662224085  -60.69678142262  5290781821795122048  17.899158  99.999999   0.5  NGC_2516         
118.81044319683  -60.92676377968  5290727499051027072  17.468388   2.402666   0.5  NGC_2516         
119.25554706296  -60.70372510781  5290737806972563456  15.231528   1.512451   0.9  NGC_2516         
120.70475536930  -60.55780336531  5290786013686393600  15.956918   1.810258   1.0  NGC_2516         
119.44754529019  -60.66670762622  5290726502618649344  17.509905   2.329767   0.6  NGC_2516         
119.14194733564  -60.65159281836  5290737669533445248  12.877575   0.894124   0.7  NGC_2516         
119.48172054033  -60.67752786973  5290725677984929152  12.497767   0.818638   0.8  NGC_2516         
119.22997168702  -60.96991935492  5290718084482964992  16.549444   2.058577   0.6  NGC_2516         
119.19928396998  -60.94713341226  5290719115275116288  10.739327   0.532367   0.3  NGC_2516         
119.21050701756  -60.96026378595  5290718359360871680  17.717798   2.772577   0.6  NGC_2516         
119.07377502074  -60.60835167948  5290741036787805440  11.571879   0.658050   1.0  NGC_2516         
118.72775212403  -60.83092985010  5290728942159964160  16.690563   2.187875   0.5  NGC_2516         
119.16340902672  -60.98329657725  5290712449485869056  13.015966   0.964602   0.7  NGC_2516         
119.42978487656  -60.63071582096  5290726777496558080   9.406335   0.096140   0.4  NGC_2516         
119.26041874469  -60.79904075162  5290723375882600192  15.907446   1.792672   0.7  NGC_2516         
118.36857749172  -61.06934071625  5290702107204358144  11.993769   0.783224   0.5  NGC_2516         
119.96923296451  -60.68772763255  5290770345645486976  12.430677   0.840710   0.9  NGC_2516         
119.16208894887  -60.98299002180  5290712449485868928  12.120587   0.795629   0.9  NGC_2516         
119.09456193914  -60.98285005209  5290713067961157760  16.887957   2.239237   0.9  NGC_2516         
119.38137820964  -60.70294773994  5290726262100476032  14.000273   1.161383   1.0  NGC_2516         
118.53327076608  -60.94776586522  5290704581105449856  13.335883   1.057593   1.0  NGC_2516         
119.13081162691  -60.99248303365  5290712346406652800  16.279007   2.220366   0.6  NGC_2516         
120.23387305197  -60.74642736414  5290771234698060288  17.644659   2.691370   0.8  NGC_2516         
119.29265946162  -60.56257530641  5290739829899616384  17.839420   2.444416   1.0  NGC_2516         
118.82467949595  -60.71649225407  5290734302273878400  16.759882   2.105377   1.0  NGC_2516         
119.13985296658  -61.01546018899  5290712037169006336  14.332325   1.344288   1.0  NGC_2516         
120.36491698845  -60.69461938824  5290773060065010560  15.879134   1.759586   1.0  NGC_2516         
119.29548969752  -60.88889178264  5290719665030852096   9.430475   0.146180   0.6  NGC_2516         
119.05919635035  -60.97093936218  5290712964881942016  16.409640   1.974163   0.6  NGC_2516         
119.17368514538  -60.63212768402  5290739181361937024  11.141336   0.556267   0.8  NGC_2516         
119.25528261317  -60.86831691223  5290720008628235392  16.243523   1.917731   0.9  NGC_2516         
118.86533058172  -60.80378781180  5290730350909320704  16.667467   2.117360   0.8  NGC_2516         
119.54411785936  -60.84826272777  5290720764542575360  14.785431   1.360878   0.9  NGC_2516         
119.04696793529  -60.84940925749  5290717672165866496  15.326239   1.588629   0.9  NGC_2516         
119.10992908003  -60.57340696347  5290743304530543744  17.057716   2.225816   0.6  NGC_2516         
119.44481592190  -60.68729277416  5290726399539432960  17.901990   2.194050   0.3  NGC_2516         
119.03681256597  -60.82679775041  5290717981403512704  16.537819   2.029807   0.8  NGC_2516         
119.54676794223  -60.83325722133  5290720798902314240  13.694910   1.116740   1.0  NGC_2516         
119.34129888844  -60.89504419557  5290718943476432512  13.286333   1.013907   1.0  NGC_2516         
120.98356344426  -60.14472935575  5290813982513178624  15.678982   1.663350   0.1  NGC_2516         
119.71610009894  -60.58893214763  5290821438576074752  14.496674   1.286583   0.9  NGC_2516         
119.68492346694  -60.56650083060  5290822469368226176  17.772660   2.369562   0.7  NGC_2516         
119.62988937265  -60.40509947609  5290836110184083840  13.115607   1.017096   0.6  NGC_2516         
118.26072969483  -60.84050260867  5290897266218055040  15.863871   1.773440   0.7  NGC_2516         
119.68650220360  -60.38052542415  5290836522500952832  10.740717   0.423378   0.8  NGC_2516         
120.00886840360  -60.50854458164  5290825110768202240  17.756810   2.378305   0.8  NGC_2516         
118.05753050866  -60.78749371510  5290900053655462912  16.621805   2.038127   0.3  NGC_2516         
119.81117940042  -60.58705848395  5290818586713364352   8.358736   0.084174   0.5  NGC_2516         
119.57720354808  -60.32073080573  5290840680029293568  17.311535   2.643908   0.6  NGC_2516         
119.51702649971  -60.64092995809  5290820304704699008  17.654425   2.309212   0.6  NGC_2516         
119.50182181733  -60.68875464598  5290819445711387648  14.467044   1.413011   0.7  NGC_2516         
119.56348265534  -60.33512486184  5290840233352691712  17.597881   2.430075   0.5  NGC_2516         
119.57543787964  -60.33874075179  5290840233352691968  14.903740   1.388005   0.5  NGC_2516         
119.66426103843  -60.42786268976  5290835835306661504  17.208076   1.538301   0.2  NGC_2516         
120.07425036657  -60.28405534769  5290843600607099776  17.289290   2.340090   0.8  NGC_2516         
121.26620312395  -60.34892597159  5290795496974208768  15.889238   1.997262   0.1  NGC_2516         
118.12745201719  -60.82032195922  5290898988503578112  17.531084   2.440817   0.9  NGC_2516         
119.75075719586  -60.67719944855  5290815837939079552  15.880481   1.756547   0.6  NGC_2516         
119.58665941603  -60.77160362523  5290815112083961472  17.766808   2.338112   0.5  NGC_2516         
119.84562878633  -60.53975990500  5290822022691634688  11.641175   0.680061   0.9  NGC_2516         
119.69000080769  -60.69469725296  5290816452115055104  17.954470   2.429722   1.0  NGC_2516         
119.78574685956  -60.54983815653  5290822194490324096  17.071283   2.172327   1.0  NGC_2516         
120.42643320029  -59.96437075691  5290874829311320832  12.345255   0.803285   0.5  NGC_2516         
119.78799764325  -60.23433255577  5290847208379612544  13.498373   1.021971   1.0  NGC_2516         
119.67844653228  -60.65934673641  5290816800011541504  16.824461   2.098943   0.4  NGC_2516         
119.68199493503  -60.22598445081  5290847139660032128  17.170542   2.240900   0.5  NGC_2516         
119.69680392364  -60.21998748538  5290847139660032384  16.823889   2.448555   0.4  NGC_2516         
121.26562003974  -60.40872621307  5290795119017167232  13.857636   1.092997   0.8  NGC_2516         
119.76960880764  -60.61899030217  5290818380559513088  15.012563   1.425879   0.9  NGC_2516         
119.65745693005  -60.56080167137  5290822538087854976  10.791178   0.386027   0.9  NGC_2516         
119.73835306548  -60.60349276194  5290821404216489216  14.647211   1.345033   0.7  NGC_2516         
118.06023347374  -60.83244710579  5290898782345126528  15.413473   1.651989   0.4  NGC_2516         
119.68156590548  -60.70136538250  5290816422049739008   7.812989   0.110940   0.7  NGC_2516         
120.85758604115  -60.15302339730  5290859406087169152   9.347270   0.152586   0.4  NGC_2516         
119.72129453247  -60.61817990369  5290821369856748416  17.130314   2.230167   0.8  NGC_2516         
117.99855641382  -60.78941325596  5290899881856756224  15.978090   1.820298   0.9  NGC_2516         
119.64881348525  -60.78119984140  5290814807146918016  13.042644   0.944703   0.9  NGC_2516         
120.84065649206  -60.31643401123  5290810443460203520  16.013176   1.816410   0.9  NGC_2516         
119.57438339228  -60.59425106604  5290820888820255488  15.344767   1.551763   1.0  NGC_2516         
119.54578810712  -60.41739304924  5290838962037067648  12.003408   0.730314   1.0  NGC_2516         
120.40889647174  -60.41888185471  5290803051816290176  17.690990   2.548704   0.9  NGC_2516         
119.62885017441  -60.62952803467  5290820029826947968  10.495101   0.467788   0.9  NGC_2516         
119.46999148619  -60.51323429176  5290834082959492480  16.609875   2.047089   0.9  NGC_2516         
117.97729816597  -60.79910135940  5290899847497012352  15.771404   1.714603   0.2  NGC_2516         
119.31743340645  -60.42717907081  5290838274842249984  10.251092   0.242496   0.9  NGC_2516         
119.61366160338  -60.80200477723  5290814768486344320   8.530232   0.107655   1.0  NGC_2516         
119.94449144795  -60.25588879964  5290844734478459648  13.187937   0.929824   0.9  NGC_2516         
119.67732377775  -60.67215347189  5290816731292063872  13.458208   1.001210   0.6  NGC_2516         
120.02819063686  -60.41894324990  5290828928999061120  10.768303   0.430905   0.2  NGC_2516         
120.60891687277  -60.23104955161  5290853805449669376  14.708703   1.348878   0.8  NGC_2516         
119.99320979950  -60.40471153272  5290829650553566208  15.557322   1.815554   0.6  NGC_2516         
120.97704108805  -60.25410534290  5290811061935498496  16.817667   2.128659   0.5  NGC_2516         
120.04924247384  -60.41810400127  5290828963358800000  17.405800   2.371273   0.7  NGC_2516         
118.01619581165  -60.83647332131  5290898816704856320  15.939958   1.798790   0.9  NGC_2516         
119.59552908792  -60.67227745694  5290819342632176512  14.210602   1.262435   0.9  NGC_2516         
119.91698179846  -60.20730290913  5290847861214655616   6.262674  -0.032299   1.0  NGC_2516         
119.62364565621  -60.69747375451  5290816318975199744   9.703109   0.182297   0.6  NGC_2516         
119.66991830322  -60.69809211385  5290816490774016128  13.443261   1.015445   0.8  NGC_2516         
119.52438045036  -60.54515393796  5290832983443096704  17.700300   2.470083   0.8  NGC_2516         
119.58459866474  -60.69434183824  5290816353334937216  12.738008   0.883634   0.8  NGC_2516         
119.58270228524  -60.69944367271  5290816353334936576  12.195416   0.811939   0.5  NGC_2516         
119.51910603192  -60.67491020342  5290819445711388800  14.961532   1.420581   1.0  NGC_2516         
121.23673903004  -60.38305605952  5290795393895074944  17.567580   2.413481   0.2  NGC_2516         
118.24967790974  -60.89129975873  5290894727896572160  16.717352   2.130371   0.8  NGC_2516         
119.62801458151  -60.72901454597  5290816009737675392   8.760657   0.053194   0.8  NGC_2516         
120.75655454139  -60.50544666805  5290799444043059584  13.635115   1.063864   0.8  NGC_2516         
119.66267844441  -60.75599911842  5290815185103954048  14.003089   1.149197   1.0  NGC_2516         
119.70575234979  -60.47254655471  5290834735794742272  16.598750   2.052469   0.4  NGC_2516         
119.39288138855  -60.39112516479  5290838721524182272  14.662529   1.515300   0.1  NGC_2516         
119.63974721372  -60.74468354123  5290815253823430272  16.630363   1.988456   0.6  NGC_2516         
119.60886027252  -60.73705877123  5290815906658459008  14.451989   1.249161   1.0  NGC_2516         
119.83694280087  -60.42463905592  5290829410035301376  10.113309   0.266620   0.8  NGC_2516         
120.07589201704  -60.28076604987  5290843600607100416  16.160378   1.899324   0.5  NGC_2516         
119.62739670186  -60.77491403952  5290814875866306432  11.547680   0.693913   0.7  NGC_2516         
119.57157229350  -60.74351227278  5290815941018195456  17.663519   2.245810   0.7  NGC_2516         
119.73176827415  -60.43242256790  5290835418689851648  17.611120   2.525103   0.7  NGC_2516         
119.96673557552  -60.48700390312  5290828104365333888  16.821384   2.398205   0.4  NGC_2516         
119.59788569084  -60.78041810256  5290815047664997248  14.493171   1.271512   0.7  NGC_2516         
119.87885894657  -60.42118310779  5290829478754780288  13.487334   1.184670   0.4  NGC_2516         
119.91559827026  -60.27343961380  5290843257009705344  16.617126   2.099567   0.8  NGC_2516         
119.80321984473  -60.43724827367  5290835285550560000  16.742485   2.090697   1.0  NGC_2516         
120.02253975484  -60.38126344492  5290829856711908608  14.329316   1.442394   0.8  NGC_2516         
120.12958796130  -60.46347441475  5290826936134381440  12.300817   0.804162   0.8  NGC_2516         
120.13983941733  -60.47360071790  5290826867414904576  11.971336   0.760252   1.0  NGC_2516         
118.05782947931  -60.88582887210  5290895518170546816  10.251223   0.293702   0.8  NGC_2516         
120.64004019773  -60.20022177145  5290854011608101760  15.280510   1.645337   0.5  NGC_2516         
120.30360825065  -60.11786749510  5290868575839207808  17.916120   2.573376   0.3  NGC_2516         
120.02666423763  -60.17149760454  5290848342251005696  17.410109   2.321373   0.6  NGC_2516         
120.02193059781  -60.55846330297  5290824049916475264  16.329134   1.901787   0.7  NGC_2516         
120.02072784690  -60.55894200184  5290824049916475136  14.675779   1.345918   0.9  NGC_2516         
118.00949474244  -60.99706113763  5290888199546264576  13.914238   1.119362   0.7  NGC_2516         
120.02574892869  -60.58826388657  5290823671959351936  14.247034   1.206742   0.7  NGC_2516         
120.01473530443  -60.58200052202  5290823671959351808  17.305037   2.189905   0.6  NGC_2516         
120.45452792687  -60.07376265186  5290870362545747328  17.279324   2.320335   0.7  NGC_2516         
120.01014547607  -60.58704859624  5290823671959351296  17.157461   2.217243   0.5  NGC_2516         
119.73974465464  -60.71688495267  5290815734859774080  14.620136   1.336876   0.8  NGC_2516         
119.66858405798  -60.49530603161  5290834701435001088  17.703094   2.426094   0.5  NGC_2516         
120.53799119259  -60.43705807482  5290802472000890752  14.179042   1.195077   0.9  NGC_2516         
119.63585286826  -60.52305604167  5290822812965522816  17.487865   2.506346   0.5  NGC_2516         
120.64560392035  -60.37827803854  5290804155628075136  14.763760   1.360055   1.0  NGC_2516         
120.03932665198  -60.55983990580  5290823981196998784  13.144379   0.949281   0.9  NGC_2516         
119.66406454976  -60.49976684728  5290834598355785472  14.743870   1.321622   0.5  NGC_2516         
119.90639054257  -60.58701439110  5290818758516639104   4.198693   2.180334   0.6  NGC_2516         
120.87423654676  -60.42504162687  5290800341697213440  16.908703   2.438623   0.4  NGC_2516         
119.49419268938  -60.40295945775  5290837755153683840  14.788010   1.324152   0.4  NGC_2516         
120.75012430330  -60.36412019277  5290804391846564736  17.680422   2.608690   0.5  NGC_2516         
120.40189399937  -60.35190889301  5290850472555175168  10.774740   0.408970   0.7  NGC_2516         
119.73998997657  -60.68291125934  5290815803579252352  17.460579   2.329342   0.7  NGC_2516         
120.86202735010  -60.32727615820  5290810370439846016  12.660312   0.882884   0.6  NGC_2516         
120.07389659585  -60.27695345910  5290843600607100928  17.044392   2.128899   0.6  NGC_2516         
119.66683553640  -60.69521856912  5290816486474806912  12.109023   0.775141   0.9  NGC_2516         
118.29904277665  -60.69411526421  5290901565484038400  17.029625   2.182079   0.5  NGC_2516         
118.33214711630  -60.71359981803  5290901290606131584  10.024903   0.198845   0.4  NGC_2516         
118.34932763192  -60.72556789125  5290901221886654464  15.133411   1.466630   0.8  NGC_2516         
119.63416581130  -60.76687250794  5290815082024737664  14.426650   1.296769   1.0  NGC_2516         
119.58303062498  -60.72781381729  5290815975377935616  15.092594   1.450408   1.0  NGC_2516         
119.44374955453  -60.45633598470  5290837377196531072  17.590551   2.332031   0.4  NGC_2516         
119.84373999850  -60.62008423165  5290818243120683520  17.070507   2.224423   0.7  NGC_2516         
119.50786340670  -60.54731115621  5290833189601524480  11.025987   0.492721   0.4  NGC_2516         
120.82942215522  -60.39449027119  5290801235050411136  14.303144   1.212999   0.2  NGC_2516         
119.84122404550  -60.63979788126  5290817487206438400  17.888374   2.361132   0.9  NGC_2516         
120.63132113881  -60.50716875464  5290798864228454272  15.873828   1.914987   0.5  NGC_2516         
120.61501306624  -60.50318668853  5290798898588192000  16.493930   2.008355   0.7  NGC_2516         
120.13826831046  -60.52314393477  5290824320493640576  12.365512   0.827792   0.8  NGC_2516         
119.80580283221  -60.67328126355  5290817281048004736  13.411119   1.025782   0.9  NGC_2516         
120.53029623310  -60.51795044267  5290798692429758976  12.292759   0.788699   0.9  NGC_2516         
119.72344886572  -60.46907589635  5290835113751864704  14.907692   1.403057   0.7  NGC_2516         
120.24865402159  -60.19852721984  5290867721143463168  17.950224   2.495262   0.8  NGC_2516         
120.66529732859  -60.26703633899  5290852809017392384  15.471579   1.845235   0.6  NGC_2516         
119.81490811221  -60.68887983558  5290817040529835648  16.218227   1.889945   0.2  NGC_2516         
120.06379821581  -60.16492524786  5290848445330228352  16.795498   2.118995   0.5  NGC_2516         
120.46148286970  -60.37417428572  5290850502615028096  17.355510   2.443342   0.2  NGC_2516         
120.65155190143  -60.25082024777  5290853015175822976  16.820377   2.163901   0.9  NGC_2516         
117.87070182328  -61.10139305677  5290885863084040704  12.627538   0.860117   0.8  NGC_2516         
120.36728746153  -60.26229698955  5290854973680764288  14.326145   1.229166   0.6  NGC_2516         
120.61020781909  -60.29744295492  5290852293621315200  16.967049   2.202885   0.6  NGC_2516         
120.52793213299  -60.30186951077  5290852499779743104  14.544187   1.315027   0.8  NGC_2516         
120.28625557590  -60.47635910642  5290826317659219456  14.546372   1.317491   0.9  NGC_2516         
120.34054291298  -60.42790638576  5290826558177392640  12.621987   0.878437   1.0  NGC_2516         
120.28896130799  -60.39509758404  5290827554609678208  15.183518   1.539296   0.7  NGC_2516         
120.39942853388  -60.27079437885  5290854939321026816  11.800813   0.716729   0.6  NGC_2516         
120.21154427209  -60.15293043283  5290868820655092992  11.076383   0.518289   0.9  NGC_2516         
117.98577201655  -60.88930847218  5290898404387972736  13.606528   1.059465   0.8  NGC_2516         
120.06601522386  -60.13221176256  5290848548409448320  15.628831   1.936541   1.0  NGC_2516         
120.49003975166  -60.35461422459  5290850609994130560  13.838564   1.099291   0.9  NGC_2516         
120.43011489808  -60.25705479735  5290855042400243712  17.774965   2.594044   0.7  NGC_2516         
120.28974145662  -60.46629617843  5290826317659220352  17.703000   2.385696   0.6  NGC_2516         
119.65539126987  -60.59386230061  5290820235985229440  14.929142   1.416842   0.7  NGC_2516         
120.18873702299  -60.50827489264  5290825836622877440   9.852465   0.220236   0.7  NGC_2516         
120.60958433859  -60.19325804099  5290854114687316352  14.439772   1.256536   0.2  NGC_2516         
119.65594662229  -60.76935489303  5290814978945611648  14.628641   1.330275   0.9  NGC_2516         
120.60287423788  -60.34777338364  5290805152060400512  15.245168   1.529445   0.8  NGC_2516         
120.08677358129  -60.38780486159  5290830475187291904  17.143553   2.214479   0.7  NGC_2516         
118.34297179647  -60.71500066645  5290901290606134656  10.691440   0.406041   0.4  NGC_2516         
120.48295728527  -60.20805839370  5290856657307951232  15.958637   1.814013   0.7  NGC_2516         
120.17084038710  -60.53048756600  5290824290434649344  12.066723   0.806917   0.5  NGC_2516         
120.33366215762  -60.12355193380  5290868545777198976  16.297152   2.242096   0.1  NGC_2516         
120.75378979606  -60.35689605077  5290804426206306176  17.142311   2.220421   0.3  NGC_2516         
118.21129696843  -60.90488026509  5290894792316809600  16.975578   2.219397   0.5  NGC_2516         
119.91888153718  -60.60016522736  5290818002602517504  16.989511   2.365674   0.9  NGC_2516         
120.38390038220  -60.16355337362  5290856451149291776  16.754051   2.078943   0.4  NGC_2516         
119.31924908194  -60.46466760115  5290837896890445824  16.801220   2.107386   1.0  NGC_2516         
118.25228534656  -60.80257277805  5290897541096022400  16.790083   2.179709   0.6  NGC_2516         
120.16528528811  -60.24108334734  5290844081643451648  16.921633   2.191644   0.9  NGC_2516         
119.87081758062  -60.66154951640  5290817212328531072  16.676176   2.076094   0.9  NGC_2516         
120.23279649569  -60.00612556413  5290875245926187008  17.069386   2.246500   0.3  NGC_2516         
118.29291337270  -60.77773686876  5290897751553047552  17.448193   2.413635   0.1  NGC_2516         
121.02846275196  -60.34992448086  5290806835687773184  15.785289   1.729228   0.1  NGC_2516         
119.96543161510  -60.36926980261  5290830097230075904  12.144784   0.762553   0.9  NGC_2516         
117.71678833028  -61.08967421631  5290886481559461760  13.181785   0.972937   0.2  NGC_2516         
120.47473346611  -60.45077241721  5290802815598272128  15.254501   1.524368   0.7  NGC_2516         
119.57504554064  -60.75420615202  5290815872298718208  11.294337   0.762537   0.7  NGC_2516         
119.62800971960  -60.76690693268  5290815082024737152  13.678649   1.268932   0.7  NGC_2516         
119.79037202933  -60.21320987367  5290847311458830336  16.770130   2.119131   0.8  NGC_2516         
119.38657586218  -60.56018556523  5290833460184569984  17.331510   2.325823   1.0  NGC_2516         
119.63909561657  -60.74090320099  5290815253823430912  12.645683   0.943745   0.2  NGC_2516         
120.75412754778  -60.52310590696  5290799375324641280  17.449055   2.415068   0.5  NGC_2516         
120.66891417136  -60.40556839670  5290803876450455424  17.708519   2.630175   0.7  NGC_2516         
120.07849049980  -60.42006185517  5290828757200371072  14.974131   1.431499   0.9  NGC_2516         
118.24919012843  -60.85621389391  5290896480243232896  12.978463   0.992213   0.9  NGC_2516         
119.45405197229  -60.59406594185  5290832468051992320  11.096345   0.523139   0.5  NGC_2516         
120.53621270083  -60.40214464939  5290803326698474880  14.282231   1.254535   0.7  NGC_2516         
119.50485170179  -60.52313705424  5290833258325773312  14.323665   1.218846   0.9  NGC_2516         
119.41402043894  -60.47627080112  5290836934817777664  15.489956   1.613419   0.8  NGC_2516         
120.41887872152  -59.97995237869  5290874833609343744  14.901746   1.365545   0.4  NGC_2516         
119.68395482459  -60.76035955920  5290815013305351296  16.887632   2.238944   0.6  NGC_2516         
120.38638106145  -60.22653156112  5290855385997538048  16.863544   2.188945   0.8  NGC_2516         
119.89846491128  -60.23031490071  5290847826854912512  14.486662   1.246600   0.5  NGC_2516         
119.84881775909  -60.19939917783  5290847380178313856   9.530696   0.101731   0.8  NGC_2516         
121.09296442492  -60.23728461706  5290809687541511040  10.554834   0.348272   0.3  NGC_2516         
119.65435526912  -60.77452231617  5290814978945611008  14.852399   1.379480   1.0  NGC_2516         
119.55207431339  -60.63492002370  5290820442143654656  16.548601   1.969976   0.6  NGC_2516         
119.71225978694  -60.64311174222  5290816937450497408   9.475584   0.149029   0.9  NGC_2516         
120.70568325755  -60.53915302076  5290797867796130944  15.589218   1.640865   0.7  NGC_2516         
119.63357661154  -60.62122350780  5290820029826796672  17.653059   2.360516   0.2  NGC_2516         
119.61186472624  -60.75280251996  5290815150744301952  15.234443   1.516721   0.8  NGC_2516         
120.01101498685  -60.61536478020  5290823568880135296  12.724019   0.921742   0.8  NGC_2516         
119.99121941838  -60.35088193676  5290830127290226560  17.566225   2.441624   0.6  NGC_2516         
119.68043219624  -60.69598450245  5290816422049740800  16.594063   2.011193   0.6  NGC_2516         
119.59839977800  -60.62273431254  5290820064186534144  12.221279   0.777301   0.7  NGC_2516         
119.51955148077  -60.58434723637  5290820785740950656  12.928914   0.897450   0.5  NGC_2516         
119.48318549661  -60.50338872014  5290834082959495168  17.517683   2.376720   0.9  NGC_2516         
119.90623426305  -60.54590337010  5290819136469225856  17.603134   2.329763   0.6  NGC_2516         
119.63602294600  -60.26096304434  5290841057986430336  12.929320   0.893075   0.9  NGC_2516         
119.79263750525  -60.33254040238  5290842672894136064  13.115131   0.932939   0.8  NGC_2516         
119.63425843998  -60.57017994779  5290821060618950912  13.273653   0.985993   0.8  NGC_2516         
120.72939768470  -60.51882996981  5290797970875348352  12.825898   0.882401   0.8  NGC_2516         
119.64600905582  -60.56829232281  5290821060618951296   9.621723   0.172094   0.8  NGC_2516         
119.06339117109  -60.39068739243  5290932935925488640  17.663296   2.673334   0.8  NGC_2516         
117.78684378654  -60.59798336130  5290964443805721216  14.519400   1.304948   0.1  NGC_2516         
118.76763463713  -60.63990776786  5290923143397680640  10.431433   0.278391   0.9  NGC_2516         
118.54760007407  -60.41008680273  5290941835097576704  11.603769   0.680970   0.5  NGC_2516         
118.86203774817  -60.13101843865  5290954994877585920  13.700197   1.258703   0.2  NGC_2516         
118.68086196061  -60.41206646667  5290946782899935872  13.720218   1.065195   0.8  NGC_2516         
